[2026-01-26 14:44:25][INFO] 日志文件创建于: /data/sda/zjc/comsol_pinn/logs/M03/exp09/train_20260126_144425_gpu4_pid3380343.log
[2026-01-26 14:44:25][INFO] 进程 PID: 3380343
[2026-01-26 14:44:25][INFO] ========== FCNN-Fourier 训练开始 ==========
[2026-01-26 14:44:25][INFO] 使用设备: cuda
[2026-01-26 14:44:25][INFO] 训练参数: {'epochs': 150, 'lr': 0.005, 'batch_cases': 10, 'points_per_case': 600000, 'num_workers': 8, 'device': 'cuda', 'log_dir': 'logs/M03/exp09', 'ckpt_dir': 'checkpoints/M03/exp09'}
[2026-01-26 14:44:25][INFO] 数据集大小: 141 cases
[2026-01-26 14:44:25][INFO] 每 case 采样点数: 600000
[2026-01-26 14:44:26][INFO] 模型结构:
SimplePINN(
  (net): Sequential(
    (0): Linear(in_features=7, out_features=128, bias=True)
    (1): SiLU()
    (2): Linear(in_features=128, out_features=128, bias=True)
    (3): SiLU()
    (4): Linear(in_features=128, out_features=1, bias=True)
  )
)
[2026-01-26 14:44:26][INFO] 优化器: AdamW, 初始 lr=0.005, 调度策略: ReduceLROnPlateau(factor=0.5, patience=10)
[2026-01-26 14:46:47][INFO] [Epoch 001] MSE Loss = 57377.903971 | LR = 5.00e-03
[2026-01-26 14:49:09][INFO] [Epoch 002] MSE Loss = 16587.510352 | LR = 5.00e-03
[2026-01-26 14:51:33][INFO] [Epoch 003] MSE Loss = 10056.299023 | LR = 5.00e-03
[2026-01-26 14:53:56][INFO] [Epoch 004] MSE Loss = 7953.224023 | LR = 5.00e-03
[2026-01-26 14:56:20][INFO] [Epoch 005] MSE Loss = 7087.544727 | LR = 5.00e-03
[2026-01-26 14:58:44][INFO] [Epoch 006] MSE Loss = 6082.953385 | LR = 5.00e-03
[2026-01-26 15:01:05][INFO] [Epoch 007] MSE Loss = 5728.508089 | LR = 5.00e-03
[2026-01-26 15:03:25][INFO] [Epoch 008] MSE Loss = 5360.743848 | LR = 5.00e-03
[2026-01-26 15:05:48][INFO] [Epoch 009] MSE Loss = 5013.036654 | LR = 5.00e-03
[2026-01-26 15:08:15][INFO] [Epoch 010] MSE Loss = 4839.853109 | LR = 5.00e-03
[2026-01-26 15:10:40][INFO] [Epoch 011] MSE Loss = 4540.877686 | LR = 5.00e-03
[2026-01-26 15:12:58][INFO] [Epoch 012] MSE Loss = 4523.551758 | LR = 5.00e-03
[2026-01-26 15:15:21][INFO] [Epoch 013] MSE Loss = 4255.947559 | LR = 5.00e-03
[2026-01-26 15:17:40][INFO] [Epoch 014] MSE Loss = 3746.655933 | LR = 5.00e-03
[2026-01-26 15:20:07][INFO] [Epoch 015] MSE Loss = 3588.654134 | LR = 5.00e-03
[2026-01-26 15:22:34][INFO] [Epoch 016] MSE Loss = 2980.094759 | LR = 5.00e-03
[2026-01-26 15:24:55][INFO] [Epoch 017] MSE Loss = 2977.147021 | LR = 5.00e-03
[2026-01-26 15:27:16][INFO] [Epoch 018] MSE Loss = 2675.168408 | LR = 5.00e-03
[2026-01-26 15:29:35][INFO] [Epoch 019] MSE Loss = 2615.240267 | LR = 5.00e-03
[2026-01-26 15:31:56][INFO] [Epoch 020] MSE Loss = 2239.922843 | LR = 5.00e-03
